"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI"
0.00803840320381131,0.0016927788242832,2.6929863989601,0.549178035819521,0.0109242289131722,0.00557102820297877,0.00283893196743184
0.00473496596964356,0.00673358916054706,1.25251450222044,0.336615627611699,0.00721732948426336,0.00867092691025213,0.00092286590518011
0.0103304720579308,0.00624410262939305,1.50168891703926,0.322841303800486,0.0069006429652116,0.00708252464710971,0.000638983056187737
0.000788431069992803,0.00485520121525124,5.11225887442089,0.578591909992673,0.00808777125338995,0.00664815146751571,0.00176503603393496
0.00309468155980095,0.00770038725466057,0.403918228705758,0.372062529723796,0.00931344980825385,0.00535023482689097,0.00115393658828471
0.0086226730436955,0.00476860493050761,3.85362721720335,0.455121589545224,0.00822339264596108,0.0047482610761313,0.0017621160785165
0.00125397931347511,0.00778084493194095,0.186528335500998,0.311228994815469,0.00678676308207307,0.00903528289239533,0.00090412873559475
0.0048907386279333,0.00995561162300049,5.21415165680165,0.338571659577061,0.00561723263075797,0.0086379652244973,0.00183540085479486
0.000119742743077344,0.00302509002303811,3.44151442727548,0.449077056544165,0.0136848582806261,0.00448389383718885,0.0020352981914798
0.000515486308086377,0.00780493451678654,3.10542427596322,0.417859236243454,0.0124883472055143,0.00595965023371874,0.00110489072754468
0.00368633857432096,0.00689981345198486,2.78033749897328,0.38700139001672,0.00959180693390776,0.00605774782013312,0.00131596402924425
0.00311363996644574,0.00441651988252176,2.93726856573424,0.51688586102644,0.00854823612531892,0.00851338298078787,0.000588956204185613
0.00514717051026693,0.00805901270108605,6.70778917899309,0.510077221730964,0.0116402688817507,0.00597813586810093,0.00189179977345358
0.0106286468628611,0.000124451584558859,2.55193907307533,0.53678383049234,0.00833918739245008,0.00309875974928172,0.00453331371829051
0.000184773275670248,0.0053121506235087,7.580493238152,0.591982408476077,0.0116884897037401,0.00855685851260241,0.00290037592170918
0.0129493877239635,0.000972038822210134,0.840942886235866,0.403904760898008,0.00747745153681417,0.00477428917339747,0.00172221810696354
0.0091799102858349,0.00610352767865159,2.03130669258974,0.291343034668819,0.00814362752429637,0.00560589152205741,2.58436272780144e-06
0.00517598942759046,0.00947380924594387,2.69980075817655,0.297232052986153,0.0114354992511362,0.00605951954718959,0.0012309491429959
0.0110738214288619,0.00649753181082891,0.661838794480743,0.242031413059696,0.0054276120264717,0.00675491132965197,0.000149154487873106
0.0038080853996658,0.00573523308240957,2.80090727337937,0.419423037720117,0.00780138481501881,0.00838013775524083,0.000487962391661301
0.0033026743366023,0.00523507965525127,4.67188769703227,0.460120298367352,0.00997363426431402,0.00609097451091729,0.00378812874750152
0.0121248304032739,0.00537834470283211,3.43946818633283,0.412719222124861,0.00558223069352132,0.00708217638186062,0.00159502792895244
0.00129398171503186,0.000152230712178699,2.06848867476307,0.486209416907986,0.0114861258891016,0.00473605265695058,0.00250019184846362
0.00200992191417059,0.00409516025144319,5.14081423988904,0.56052846248534,0.00871232584923589,0.00766017881298698,6.13271283558002e-05
0.00405238145835535,0.00584777667367527,5.13480487724327,0.433199204203136,0.00787967928621411,0.00926155950952051,0.000443206803735361
0.000684133854948057,0.00362095576821679,1.75989380425266,0.550249935495178,0.014779363184113,0.00695471268923015,0.000463363772032847
2.10054106992779e-05,0.00916930407999387,7.60944144800132,0.533066214767872,0.00823310332676984,0.0084612029162062,0.00386415951441289
0.00346138001966572,0.00601293523557914,2.28527914433991,0.441740529206672,0.00942921129331006,0.00806377992874171,0.00183465348839706
0.00245535883655435,0.00713799696483409,6.14139977640844,0.459086796309014,0.0107298771553516,0.00592265261889867,0.00263369920216129
0.00212178406066085,0.00782878853984337,2.46812807131836,0.42179048890081,0.011122138479049,0.00542439808819169,0.00254352903687066
0.0115886369228779,0.00566847906683366,2.72912968343623,0.29099119765834,0.00550311652964954,0.00620496712979164,0.000213486421545592
0.00505687096601974,0.00468217419700593,0.420827947671629,0.371838228342413,0.010884516973889,0.00640478875931024,0.000993279660322619
0.00606015757282173,0.00678289648809118,3.3287521365499,0.395134391295507,0.00964088754816998,0.00762147910025606,0.0012506606317237
0.00966918629246825,0.000182027002582398,0.815590439597383,0.471850813609825,0.00668453844537932,0.00690297464383381,0.00202696098420478
0.00920363147920219,0.00412777707214065,2.75396543532577,0.418365022630467,0.00938755066969995,0.0073533538939598,0.000478237436281862
1.04066714731311e-05,0.00549217529283914,4.02191050541505,0.513987065297461,0.0107863531880578,0.00491747877199839,0.00497566146570937
0.00343558970183686,0.00648118034126977,4.20608962519523,0.472192177060679,0.00739144366045547,0.00822562146133557,0.00102723169010116
0.00886991834995289,0.00747507873445103,2.03664289014303,0.364817712251322,0.0101103653165353,0.00504410503470962,0.00260877489526819
0.0088164284424169,0.00204209454311461,2.29918838347679,0.469114538712949,0.0100324015257778,0.00634994759236823,0.00190204421933029
0.00763137049913519,0.00466229231656463,2.62720109652438,0.363441118434693,0.00656014955475943,0.00888974359861343,0.000610495292661981
0.00334882849188036,0.000834387608301381,3.98362053021656,0.580496199900925,0.0085247427206966,0.00836204600367964,0.00274963996601017
0.00273021765666756,0.00681442781581733,1.52089277224645,0.326014935869637,0.00858004566998825,0.00499902635582635,0.000638711553776196
0.000806784542187175,0.00627166629769991,4.09345796787447,0.491815696570398,0.00747146256579969,0.00454035137087071,0.00475275250537021
0.00186611631349181,0.00981177048466863,4.91019265942514,0.345428495508491,0.0106928619653084,0.00468302821589853,0.000537361566167306
0.000475723555096228,0.00818610558534752,3.71557193228336,0.482353210740917,0.00869407840130695,0.00950043683112593,0.00246707740542297
0.00722403378616364,0.00813011483905693,5.41918471794867,0.431066492980118,0.00586679420078783,0.00751066338395032,0.00359532449766333
0.00229032702390019,0.00114832539586112,1.47185054160508,0.554832451180763,0.0111050203586148,0.0050603536388675,0.00259024475732773
