"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI"
0.00116454892497456,0.0292845475505368,29.42935819216,0.698972111063482,0.00220086570259487,0.0950241356856759,0.00226971472090749
0.00547952182509235,0.0337551122283644,9.37290616071675,0.331334032497612,0.00100056273691667,0.222076654337525,0.000317169800344929
0.0110750887858406,0.0294346574668316,25.0587668533528,0.208181896988879,0.00108291892024828,0.233068040554142,0.00310296173613058
0.00793895392415824,0.0291063121974906,8.73709621327505,0.431678561353049,0.000882458158255208,0.0751136345859074,0.00405729100306708
0.0125882666423664,0.045294357121903,28.9629558407499,0.357867040556156,0.000998385293465105,0.179242514358441,0.00399738674630718
0.00561108440836487,0.0349327976878194,26.758810048116,0.543884962059778,0.000621133780736509,0.300654126182825,0.00836441749145071
0.00145311771110382,0.0275821398208445,34.6032020611021,0.517549387926949,0.00116612978148087,0.0964853296003449,0.00261103195776749
0.00386990756736411,0.0378290539432067,40.1772001401312,0.355041474910297,0.000778471946349277,0.371049922207898,0.0019729935141025
0.0134395642294257,0.0400139867086034,17.0592138460946,0.310432287649078,0.000533536409106507,0.205114055360095,0.0031651807539518
0.00304862650840358,0.0129416068403919,5.16168278412391,0.28949209985502,0.00067264150249534,0.279244334635735,0.00456057414622891
0.00649938746359521,0.0284672363386789,20.1336368394652,0.551457652343352,0.00124858464511902,0.206070849736781,0.00317476625452326
0.00160937950676849,0.0295434382340609,19.3225977640524,0.596290313560846,0.00137370843875465,0.221286729000498,0.00472921928605872
4.73841673070286e-05,0.00831991285919627,13.0939634638862,0.576137576070172,0.000548024149176615,0.469337881384731,3.81060366678489e-07
0.0183719592004477,0.0161643955531887,12.2641540912842,0.507060210323741,0.000741099406496195,0.252009789109125,0.00158508050565414
0.0114833157100323,0.0187205432372209,11.8823237563924,0.170409454869518,0.000949086032721366,0.184108839186322,3.20822070571493e-05
0.0116040221830623,0.0222620069963298,20.8123983936794,0.274368242758503,0.00100973119318536,0.156616399926271,0.000716482459738924
0.0143354782608064,0.032255148553986,16.3364551511921,0.00551903726824776,0.000502397828862796,0.310289139321176,0.000856626615996928
0.0161817072295111,0.0438951254668403,33.9664811151192,0.454337194914641,0.000595250521654421,0.168348774303314,0.00862114801671318
0.0185511247855313,0.0250925529831222,18.0925405302413,0.46990927016415,0.000483466199053842,0.208891401541965,0.00616777159411601
0.00847275457021528,0.0426671144920582,36.2169273852682,0.373828512442072,0.000771609984819473,0.174984574611604,0.00640847326697517
0.0128610134186521,0.0418776771396558,29.7140595468543,0.182841481717775,0.000675508918442588,0.43276888136336,0.00218440269144818
0.0132022278684787,0.0416016280890649,14.4067084219173,0.139797483352809,0.000818725025144181,0.185153985972402,0.00320742923037679
0.0125807179429311,0.0228164960679251,7.21352558852958,0.254230197790021,0.000440039416204952,0.115802807074171,0.00392570740956224
0.0111578339535856,0.0415287067037254,22.8364922020565,0.114968032576075,0.000489097093419312,0.270802012214021,0.003088991267635
0.00178840007098774,0.0313151375077378,30.01029684335,0.331266659698564,0.00206394462288844,0.0551041012653443,0.00272905760101684
0.00722694973072113,0.0252323851359196,26.5335911699326,0.293031909234776,0.000840027744755903,0.18474540787364,0.00408505945561293
0.00151784243844873,0.0361752603519399,2.88559082322142,0.0770918597154137,0.000672738911839978,0.236552098781451,0.000560688607078664
0.00982237605771111,0.0368086957763133,20.7920450711552,0.335447763541543,0.000691911685933355,0.253691899913902,0.00188263057634942
0.0164764500500356,0.0292624213669443,21.6315048041058,0.40858862115371,0.00109549230298787,0.116664961329089,0.00782052660246371
0.0143080869290877,0.0492565470451567,31.939485610272,0.564640553035529,0.0011770789709177,0.0539355109831036,0.00541097219002017
0.0100951232372441,0.0184697944750338,1.28039045178481,0.00619588198523757,0.000250872582050724,0.161763088555381,0.00202685833768626
0.0116146140867178,0.0320394165700889,16.4029468881885,0.414644024724851,0.000502010045024042,0.188376709988071,0.002741152949544
0.00148430726357999,0.0464556871936514,46.1409290230152,0.256375624112848,0.0013624620687963,0.174888173735481,0.00182709097480724
0.00721309267631908,0.0343422410020508,28.6713583864183,0.645827333666181,0.00255535390756047,0.109201649926608,0.00285518098338949
0.0115485026197458,0.0490582554791175,18.1658840853757,0.0689077908670059,0.00069167006364851,0.247315676252883,0.00374577760611159
0.00361320645984464,0.0407227945347066,31.0195763116794,0.200173923645668,0.000561486594990838,0.444410768318834,0.000838113092913227
0.00118837508265483,0.0427846174885576,10.2234728982119,0.124357987061086,0.00124613912577076,0.153929913822802,0.00265560114255901
0.00731626060533071,0.0165094826097573,5.09203498056234,0.126960984725244,0.000796925355368897,0.239558803712616,0.000929449339947902
0.00608450925531661,0.0450418597053165,19.1268552200865,0.230143793714071,0.000985824445906096,0.0985274844513385,0.00184594656596309
0.00967406544180704,0.0452897609327781,31.8794747037564,0.458877075729657,0.00132068275552478,0.0692738163295716,0.00492879578476789
0.00622223031182132,0.0433898529058183,8.17798623985983,0.0689282367521735,0.000766333706086161,0.159219385702139,0.00531624870516341
0.00910110753355708,0.0201449262623576,17.0159459682633,0.36198837894217,0.0010941583863522,0.0834578651843762,0.00577096185035414
0.00605316465515673,0.0173210054695667,10.0644160165016,0.294027445298838,0.00109122596398285,0.163312591771945,0.00023540361450914
0.0136489428235278,0.0201172778342036,17.3590171983399,0.390265741299145,0.000448200725668419,0.122222051848129,0.00307072961088902
0.000268442654078396,0.0327467416932214,39.3143174423991,0.560587261609787,0.0020107885897358,0.139264382992839,0.00518793027368654
0.0167020021898187,0.0270064494587366,7.82343917279921,0.0747654066313994,0.000322581935586385,0.0923620053460506,0.00241945851751373
0.00544773269226395,0.0301444179000503,13.087618435158,0.300588302007108,0.000567584789874323,0.235779721542803,0.0038617988862277
0.0117394980838536,0.0347633103230783,35.3745566234498,0.518660792598125,0.000626594288271478,0.375711224737852,0.00632388358155186
0.00779697914514775,0.0462734484245818,14.4113374207118,0.159029115998082,0.000515009755064915,0.110984888985252,0.00250596376231511
0.0152494655841981,0.0220507620687951,23.2664884407715,0.507727861786328,0.000640329296475624,0.241219410028077,0.000296402206088827
0.00871950856938955,0.0263805422371966,16.3380820235229,0.255331823122205,0.0010731422834522,0.19198791236137,0.00359450698326472
0.00133002675848446,0.0156451554114619,7.43969026620533,0.26678796395791,0.000877601050419223,0.232814373182284,0.00387476380613511
0.00608067342694153,0.0274305032281175,22.8342803566575,0.301695141333425,0.000592762964390402,0.211887150005275,0.00328719484565034
0.00726311005057648,0.0270942723639594,23.0830288927934,0.2366930256826,0.000781920173799119,0.254644105067908,0.000343082167588748
0.0110621292164087,0.0298572462205594,17.5764614462361,0.219964633932881,0.000591868427700738,0.248856169670755,0.00149014155067156
0.00992483355139786,0.0108055654309932,13.4538082080361,0.526085132048738,0.000380634286268225,0.182992929703457,0.00512855792520917
0.00845746148024676,0.0368210361837784,22.5363737146415,0.177803493337352,0.00088328547834446,0.156270356341233,0.00255792862608724
0.00361839787461837,0.0144878108459574,15.5236301498845,0.35088708929889,0.000847355068381223,0.191527832702238,0.00218238249454905
0.0112253576759559,0.0433835535036864,33.045646846591,0.194245338773079,0.00126898263227223,0.266709630178494,0.00183329617402845
0.00663479176040326,0.0485816560368869,15.0171393423484,0.356459455873645,0.000788692699759946,0.186550085471152,0.00628342736495838
0.00395921205903252,0.0295048179024933,11.3140546378087,0.316105010875259,0.000698963804391316,0.230305759341984,0.00407023746587988
0.00448714243126769,0.0468860460516516,36.2995290883135,0.155996230312746,0.000733312991947193,0.449930259345721,0.00234095518597212
0.0191144448254567,0.0484968762785067,32.4611430312387,0.227387489880003,0.000891572543933621,0.246184857195547,0.00314709348510184
0.00268434552362206,0.0151176161780811,1.17829768449367,0.175288907558004,0.000368032443301337,0.22622176442644,0.000614611531521946
0.00219107658802703,0.0162668261059979,23.267709636156,0.441307399431488,0.000603759346221613,0.359044570874265,0.00108722660272808
0.00623389338465657,0.0403878284932762,27.3947833584691,0.286286555500793,0.000710787683592686,0.300261108197012,0.00238232958532742
0.00709592985320261,0.0398352234942415,35.6023390182927,0.352894005826492,0.00127163799054611,0.264830412560122,0.00212930292255767
0.0131245922890938,0.0421182466377541,18.014164328351,0.207776317927654,0.000615555930016178,0.288298937710059,0.00347922123321854
0.0100335667528443,0.0208711450545352,6.44629497632927,0.0896891036541633,0.000466409812173879,0.264869976385247,0.00379696439265646
0.00108949049969786,0.0352267676903919,36.4852971083641,0.583562525639885,0.00222764393349735,0.182539339655612,0.00421327317881989
0.0104754991424799,0.0472447772388061,35.0032889402918,0.418692494016679,0.00122234501102582,0.163997978651359,0.00680319960622754
0.00281425338893032,0.00426240359072121,14.1119399205979,0.511480095198653,0.00133712177762937,0.0378931717436284,0.00337253358400492
0.00339350461015698,0.0278711096226869,18.4518587670432,0.417195215008339,0.000645500065434337,0.241156625449919,0.00159914112591021
0.00346697734311258,0.0254300807258898,24.9132558615524,0.273556023514108,0.000892104320292109,0.338757491540715,0.00403379953126791
0.00459020397943887,0.0423102964868302,37.6257842604497,0.435038707201547,0.000838936341023829,0.174195068336056,0.00896975539867757
0.00708020782301804,0.0104219866610737,2.00179619273392,0.113842782996529,0.000709025099490477,0.179601773862586,0.00158251544987188
0.00290232497511861,0.0362931596303659,25.9517225883606,0.231734536777437,0.000982411570294927,0.199721628630295,0.00423217573030462
0.00777342602120649,0.0416277729816266,28.6515181494724,0.220137959445698,0.00158284781772967,0.258048720053992,0.000547673437723222
0.000601187099890692,0.0296073537467829,32.057052048961,0.451404554811067,0.00171208724044486,0.161128152984123,0.00571904469982392
0.0088580947870177,0.0295151977102587,20.6162657514681,0.379785824890745,0.000430241233140338,0.409168043880544,0.00191892955830805
0.000202362632959824,0.0382562320491664,38.3114728379387,0.242557915850854,0.000886748992162908,0.325335694824026,0.00289715666918259
0.0121162991490178,0.0372968597140985,45.0325818454939,0.511618235804797,0.00135138604429,0.0369648206237104,0.00877895729748048
0.00683956470086627,0.0239433352632828,26.1749728817094,0.482801821751714,0.00154338748267522,0.120512780219228,0.00489162164947689
0.00169292320102919,0.0265090655281668,26.1921970488574,0.59705989153147,0.00182317346812457,0.0942028831716466,0.00401362483466631
0.0103379692340305,0.0310636547771648,26.4161676640533,0.481741091160705,0.000689826835155345,0.381797067851563,0.00347506209384724
0.00896626517186075,0.0471109219556877,29.4082000880739,0.318222681715347,0.000735131046437921,0.491792612337464,0.00181049265877689
0.00687064727853415,0.0321515086207258,26.9847609320877,0.416514928180774,0.00113156630352546,0.312568813312746,0.00297217260044783
0.00825976540170816,0.0283969245907548,15.8062345621642,0.598341892670676,0.00104585700589751,0.0235390685251235,0.00452794302572414
0.0115194136031019,0.0242023504865843,20.6038551951916,0.412970892859769,0.000715604027820253,0.386879793771839,0.000986619912732204
0.010857256496433,0.0451389469241403,35.1633454475288,0.258910152321559,0.000531478571608836,0.435732697289011,0.002040583073208
0.0148090322204695,0.0267137595739806,25.8025539355227,0.368478045446964,0.000490702990238485,0.318107595083882,0.0039949895754115
0.0143683687085094,0.0345112957854455,27.5084802325994,0.315050111784963,0.000550494822941004,0.142737677747996,0.00442837534126116
0.00822388147159387,0.029049937343001,16.1337184539407,0.277044541946096,0.000783768696076744,0.378051048125584,0.00186916612653671
0.0155370615426311,0.0438621986863248,26.6458500162054,0.233165960366867,0.000355782270536604,0.319087540563354,0.00398452214751363
0.0152657292344722,0.0339891597476126,22.2768158806505,0.284222235103102,0.000467182079434314,0.385113490597189,8.45410242084593e-05
0.0192700079829904,0.0477779361856092,32.8602759781579,0.294942261361478,0.000714483120165584,0.331130876574104,0.00408582673686066
0.0114983813061843,0.0459173273601729,22.2291721030458,0.38748137332349,0.000605393226328844,0.329653662198673,0.00218781068987912
0.0122987395788695,0.0488032517074783,34.0956439047622,0.537365550510129,0.000672335630989842,0.373084017374858,0.0024847662699307
0.0125089209962021,0.0350730593129895,11.6336295288985,0.0360218352045835,0.00023877344815274,0.351574182847059,0.00122530298393588
0.00354893092978075,0.047946604470078,28.7366714083163,0.331168929372687,0.00171861632251222,0.177587190994208,0.00500200844412439
0.00537076943329546,0.041933123022013,26.6551873959751,0.15604788638476,0.000481362389178081,0.292475765587374,0.00132068001135198
0.0108358192445083,0.0129185247011888,16.9022579980032,0.382174103452845,0.000790093363040548,0.081588631672159,0.00551166750311367
0.00880537683391127,0.018761215944613,3.51851808824807,0.28460541810507,0.000824075785127071,0.0921006879929249,0.00212987051088344
0.00552789240395931,0.044635583378438,48.7943526051741,0.41828663051634,0.00211561257773029,0.0857681510220449,0.00633838706218993
0.0126019008789533,0.0285535521841637,21.4395889793632,0.125505850114315,0.000376679752821985,0.368873122444879,0.00246398774423062
0.0173924168219726,0.0486431534051855,42.2505042960322,0.358496045443166,0.000777567882586558,0.227417815621911,0.00201607019699329
0.0144579474957735,0.0454727073943316,49.6122966987623,0.564635481646472,0.00260156746313659,0.0305361103819145,0.00632995153191818
0.00243984910712563,0.0293743295305029,21.7487704532713,0.166801161297931,0.00063774561535314,0.42163212124387,0.00202813219797487
0.00217831532734361,0.0235359336413372,32.9902133838025,0.53646324770882,0.00147713619032461,0.142252731693783,0.00517183484610448
0.00708812918643162,0.027636835541545,14.5503761801236,0.339810920919715,0.000685977483055195,0.102527174534262,0.00233708721116568
0.00873072988164467,0.0434923453268901,39.9430905064598,0.354900576105546,0.00124932511573151,0.203483764730023,0.00477464766425256
0.00689075625540286,0.0428395798966588,25.4621633314497,0.256087732626419,0.000443416113185957,0.294170081025843,0.000901107506133821
0.00230498491383583,0.0197420542019315,3.27937756281942,0.232451275642906,0.000738963221488549,0.309325478915297,0.00134050409277825
0.0147652299343745,0.0256522697036259,15.6817166641726,0.426152970772416,0.000553070374081748,0.0574058301264161,0.00433297470746922
0.000668709694921981,0.016292878644362,11.311574970052,0.441329945477023,0.000782256904742779,0.111053381436012,0.00221076400851275
0.00378254361030971,0.0381239008328474,10.2550564341257,0.379801062512169,0.000551902561984575,0.164297392049948,0.00746801135968295
0.000414001462703051,0.0473848366754618,41.6267097588475,0.41001425495493,0.000834985498493928,0.247573074309813,0.00551419544409133
0.00829416361559661,0.0454392830080654,36.9414738441902,0.20074216173916,0.0008723503720176,0.224118188084768,0.000120982083795315
0.00908884981503933,0.0436610650089625,18.5276471369435,0.295306810309711,0.000473272772276813,0.378028784986419,0.00155965402104467
0.0104739174695078,0.044251260534331,34.2993292972205,0.181653024394974,0.000624960503343437,0.224134983741103,0.00267237867632737
0.00454651116785615,0.0225799986569543,6.68384643456039,0.605400596865246,0.0012527866980406,0.0877181347760579,0.00192390714356135
0.015964863005628,0.0362741142970997,33.0479410009966,0.425800232537152,0.00143783378984209,0.144213818683144,0.00471155203339139
0.00402686662978715,0.0363290004852269,37.8828829730683,0.310984667202284,0.00100453812325904,0.189633024015965,0.0043499330556799
0.00741966393433425,0.0196717912808532,31.6683130965263,0.692985498730218,0.00110241417392091,0.0810550007372098,0.00263292409916792
0.00264279938960839,0.045659234240567,24.7268546122328,0.417454168280658,0.000768013052507165,0.0738895130593117,0.00497490217404679
0.00381944703123088,0.0456567054684387,17.1156865269725,0.386897180609517,0.00107120030260396,0.237358251590669,0.0036885321925149
0.000810034281647505,0.019681254315522,17.7271175370198,0.59453032981736,0.00100236609863359,0.229921912606468,0.00374951232450365
0.0152468461717464,0.0347336483607812,35.7631270572004,0.365264172099163,0.00110004335762302,0.2256738185666,0.00252602625627092
0.00819903823258836,0.0269519698747943,8.65995090288469,0.186753770396974,0.000779348746268818,0.27144362743307,0.0019276049111021
0.00708467749324777,0.0457509393727276,44.2206970993471,0.296566684536119,0.00146967531836171,0.134017417413788,0.00424214875868081
0.00546189653571449,0.0252402063503998,23.4733809797632,0.62172122346391,0.00180976452205481,0.174608640366646,0.00343201564806258
