"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI"
0.0117616110434756,0.0090358515130356,12.4993452848867,0.28659043673778,0.00980533827096224,0.00814614112023264,0.00227392956265248
0.00382061118725687,0.00732126987539232,2.85212387563661,0.184715691910672,0.00612786654382944,0.00573098059394397,0.00305389478686266
0.00439317405689508,0.00716880584601313,5.32569317612797,0.128085510327623,0.00589250339195132,0.0143057331384625,0.00157327051856555
0.0152132479054853,0.00818391139386222,6.4327915920876,0.121196975927705,0.00355360182467848,0.0060307321313303,0.000360587569884956
0.00846818338148296,0.00864355652825907,9.71308801090345,0.076123692219952,0.0135026237927377,0.0096983648778405,0.000202760490356013
0.00293135424144566,0.004835832612589,2.0924451132305,0.180121449222075,0.0186739588761702,0.00452935202629305,0.00329266515094787
0.00378622521646321,0.00637904861476272,15.1136667374521,0.362004267059712,0.0185115663148463,0.00792025942937471,0.000595641899853945
0.00370199390687048,0.00312547476030886,5.02625815104693,0.353781085731193,0.0125977409351617,0.00328800430288538,0.00220608425792307
0.00597529456950724,0.00452339677838609,2.28872108738869,0.260298506678892,0.00127231191378087,0.00796061150031164,0.00362575330305845
0.0133339532930404,0.00797765307128429,20.6097562168725,0.636478659850485,0.0109254734357819,0.00201108968467452,0.00470342701999471
0.0167223935388029,0.00858593289274722,2.52255069790408,0.199121156418258,0.00374207120854408,0.00527281714603305,0.00329389221151359
0.0177180623682216,0.0061794196953997,1.52796546695754,0.174190371185735,0.00191597936209291,0.00415473110624589,0.00458538278704509
0.0179203917691484,0.00839235356776044,1.13132650963962,0.228238539177621,3.26983910053968e-05,0.00255143364192918,0.000967707904055715
0.00295300384052098,0.00876537817297503,7.93096630834043,0.134991314936781,0.0146546695521101,0.00339388808351941,0.00035763755091466
0.0124484144570306,0.00501012977911159,1.85355165973306,0.414778367714564,0.00378633973188698,0.0153583623585291,0.00157704928889871
0.000745855239219964,0.00306664833333343,8.70515626855195,0.317964319353849,0.00785801528487355,0.00305693518603221,0.00280301226535812
8.33825301378965e-05,0.00925944181857631,12.2175073390827,0.402438114160888,0.0112296761665493,0.00108574033365585,0.000938946622190997
0.0188661787845194,0.0035950038372539,3.29674272565171,0.319242189401139,0.00456727100070566,0.0122834043751936,0.000161425021942705
0.00327286979649216,0.00981787586584687,1.20761876692995,0.230641487285447,0.013077973080799,0.00133459912613034,0.00160973229212686
0.0106279102014378,0.00742801198270172,8.38980635628104,0.274684255999386,0.00787794917356223,0.00768078545224853,0.00101275748806074
0.00417575355153531,0.00696472141658887,0.276417236309499,0.242613174698653,0.00375508325640112,0.0109351819846779,0.00302042267750949
0.00165516981389374,0.00753806024091318,11.1940343887545,0.266398858508379,0.00267862408887595,0.0195548119372688,0.00169816889101639
0.0147497525671497,0.00220248610246927,3.4952315222472,0.415872973715237,0.000922009591013193,0.0109508176916279,0.00355537961586379
0.00206451612059027,0.00484804560896009,14.6468071010895,0.40723974134043,0.00674430313054472,0.00596968687023036,0.00123333303374238
0.0187668808549643,0.00774863670580089,15.3980612475425,0.512127654902793,0.00419533676002175,0.0109594790497795,0.00216353568714112
0.0182106560142711,0.00262370931450278,3.73813883867115,0.215902412410187,0.000939186327159405,0.0137386269401759,0.00460134319146164
0.0160703920340165,0.00608314507873729,2.2216097661294,0.207905640792321,0.000994453672319651,0.00144747755257413,0.00347747230669484
0.00863794063217938,0.00899825466796756,4.92709423648193,0.06340431733712,0.00300714148208499,0.00170360538177192,0.000489926940063015
0.00525123068597168,0.00153714964864776,0.94356702407822,0.34113260464957,0.00540992882568389,0.0027413458796218,0.00492195014841855
0.0158877009851858,0.00689147740835324,6.47179410327226,0.252351866669143,0.0010141929378733,0.00289340195595287,0.00454380384762771
0.00864955043420196,0.00786904242355376,3.82990371901542,0.0575689247724721,0.0178600365016609,0.00313371357042342,0.000450383053394035
0.0185935994470492,0.00780840359861031,4.08851268002763,0.343243710582575,0.000139748496003449,0.0173333805578295,0.00155804268433712
0.00530803643167019,0.00495338309090584,8.52768179029226,0.354017825585409,0.00331967493984848,0.00693448532838374,0.00242823939654045
0.0181602321518585,0.00327864689053968,1.71642320696265,0.0332839185662502,0.00190217693801969,0.00171751853195019,6.98690488934517e-05
0.00608108397107571,0.00617785526672378,2.43315369822085,0.154602773077278,0.0028489041607827,0.0226913816761225,0.000872338190674782
0.00919266419950873,0.0083663637493737,5.99560873350129,0.105867649449085,0.0075276140216738,0.00658426896552555,0.00342160173109733
0.00909661241807044,0.00328110407106578,5.23649236885831,0.306928660211295,0.0038037832826376,0.0163218597415835,0.00391113238641992
0.0090199311543256,0.00273143133148551,0.873301913961768,0.187181583214342,0.00699577152263373,0.00649027593317442,0.00197844739421271
0.00792207290884107,0.00993035136256367,0.293367973063141,0.254897888605178,0.0058218975411728,0.0123506251664367,0.00254569917917252
0.0094820402096957,0.00990587197244167,5.07811945863068,0.185077939372612,0.0105630920827389,0.00446722008055076,0.000642114510992542
0.00263396692927927,0.00476865148404613,4.35384489130229,0.163259629617704,0.00477194983977824,0.0140288140624762,0.00496770996251143
0.00486335740424693,0.00533273526467383,0.97166164079681,0.336229613655777,0.00467542841564864,0.0170871049340349,0.00344434102065861
0.0104785873461515,0.00328172748908401,3.16718459827825,0.133711052326065,0.00118310343008488,0.024179625348188,0.00117284329026006
0.0123028881661594,0.00774563728598878,2.35579691827297,0.0938298198301757,0.00124506147112697,0.00952136276173405,2.07695411518216e-05
0.00225759253371507,0.0099553403747268,1.96157956961542,0.303272641562118,0.0120940471906215,0.00396635668585077,0.00481517903739587
0.0122494128160179,0.0062232132256031,0.640060817822814,0.276456262195969,0.00346556974574924,0.0104052222450264,0.00170282514183782
0.00413580196443945,0.00619417691836134,2.17917885398492,0.343481456349941,0.00244156555272639,0.00197826668154448,0.000598262145649642
0.0057143802754581,0.00941317279590294,8.42342260759324,0.109626698865884,0.0183052541874349,0.00151328459032811,0.000737975651863962
0.00504646813962609,0.00862499966286123,13.8332596840337,0.280934579217723,0.00194618133362383,0.0122438233927824,0.00398945275461301
0.00226498756092042,0.00358510306337848,4.61882186355069,0.314193369935068,0.000524796983227134,0.023311295727035,0.00186790486681275
0.0109702892880887,0.00753744071815163,3.23220503283665,0.252004469759539,0.00924677946139127,0.0022253746225033,0.00340196789358743
