"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI"
0.0104405726864934,0.00381371323252097,8.59765727771446,0.28470859896419,0.0142374199070036,0.00259000408696011,0.00239015678875148
0.0135273107327521,0.00459361104527488,6.17817228427157,0.309775527198538,0.00603784598875791,0.00586641423287801,0.00409994672751054
0.0025084598409012,0.00669061531312764,2.83390585100278,0.166024323318834,0.00415591347496957,0.00458079222589731,0.00326562427100725
0.0062363133020699,0.00432449944317341,6.21500178705901,0.280011448106619,0.000402661180123687,0.0194460060505662,0.00342277063755319
0.0153355324221775,0.00434797445312142,3.34817165276036,0.310897018291026,0.00209475695621222,0.00747960183653049,0.000449497905792668
0.0142888627853245,0.00921777663053945,7.39955104887486,0.18748659516942,0.00993167982436717,0.00398639652412385,0.00159175012959167
0.00402828880120069,0.00564029401168227,1.03283168748021,0.0642512922146749,0.00628447545226663,0.0103700495965313,0.00280971814179793
0.00682412398979068,0.00712508184369653,10.1614016247913,0.149776939904096,0.00753666035365313,0.00852279706159607,0.00301061902544461
0.00298607715871185,0.00951027515577152,1.99370421236381,0.254985922652026,0.00405396624468267,0.00759912900975905,0.000443754533771425
0.00930864753667265,0.0076334423571825,9.37315900577232,0.304505190088856,0.00856163850985467,0.00746629597852007,0.00266081479960121
0.01846263889689,0.00884394335094839,14.8636314156465,0.320919692762739,0.00810591116081923,0.00279835878754966,0.00366250859457068
0.00461263721808791,0.00675571353873238,0.679214384872466,0.106286187518301,0.00387218340765685,0.0160921730450355,0.000745507389074191
0.00993624002672732,0.00198348571313545,3.6345591628924,0.347068775251362,0.0136369551112875,0.00798661151202396,0.00210231322678737
0.00121976748108864,0.00776361383264884,11.1313792085275,0.430587650097299,0.00125508559402078,0.0031792423396837,0.00456826940178871
0.0145802638400346,0.00131312528857961,2.00132818892598,0.244860324822552,0.0107329077553004,0.000183968257624656,0.00143540352466516
0.0116333190258592,0.00781244097976014,3.09401084901765,0.109936491313744,0.00766339018940926,0.00898755756206811,0.00211227074498311
0.0141987200826406,0.00976693860720843,11.2082317611203,0.262194791359379,0.00371656053699553,0.0199581859225873,0.00188791271299124
0.00303640027996153,0.00825937842484564,5.31849200371653,0.247115770416475,0.00467947201803327,0.00785190351889469,0.00351335820392706
0.00729878587182611,0.00894387179287151,2.21947127021849,0.365020315432201,0.0116291038505733,0.00419269741978496,0.00389739389414899
0.0031256871111691,0.00698616337729618,15.4226097743958,0.385799158476206,0.00264798319432884,0.0207784036698286,0.00234433135366999
0.00379196071531624,0.00744611285626888,6.3407878135331,0.27992231165465,0.00768372298683971,0.00534312876407057,0.00449732814915478
0.0128710559941828,0.00329692535102367,3.50573545088992,0.208734172335458,0.00199662651401013,0.0145836799754761,0.000156894994433969
0.00396920404396951,0.00729232254205272,23.4523878316395,0.396779344457518,0.00753629243932664,0.00444837002432905,0.00401696553686634
0.0174523858213797,0.00421951660420746,15.8936206810176,0.434089468302385,0.0179079505987465,0.00458889632718638,0.00416702312300913
0.009610226303339,0.0094730780296959,4.26791517063975,0.182108306255133,0.00714392520021647,0.0110618560633156,0.00183713154634461
0.00298642154317349,0.0096014345320873,26.8529591336846,0.399771673186555,0.00822265945374966,0.0181676763459109,0.00298422057647258
0.0199783333064988,0.00669710317160934,9.0100491209887,0.28065305825867,0.0115120896883309,0.00399118695640936,0.00339556328253821
0.0173605521256104,0.00252620848128572,5.14827688923106,0.161267471472119,0.00124725471716374,0.00844584062579088,0.000122292059240863
0.0105929184425622,0.00550484486622736,1.43257933203131,0.140549500571966,0.00288823085371405,0.00380925745121203,0.00250030051218346
0.0179893738403916,0.00889635856263339,4.55479516647756,0.393621417459774,0.00195882912259549,0.0185981395537965,0.0033382109249942
0.00468011810909957,0.00406990558141843,5.51007772330195,0.283996767594155,0.0123625926394016,0.0028786787064746,0.003492368881125
0.0188457646826282,0.00803416289854795,9.05506915412843,0.0728687245515403,0.0142661294201389,0.0009734146296978,0.000267733704531565
0.0195027986168861,0.00661385025829077,5.55979339638725,0.143309515953216,0.00388337572105229,0.0101754467585124,0.00239329789299518
0.00739756845403463,0.00455240374198183,0.788054717704654,0.296019857010967,0.0195039877016097,0.0037059843656607,0.00205343723064288
0.0196519164554775,0.00310257938923314,0.593311989214271,0.140051508723787,0.00207862542942166,0.00374415491824038,0.00165148432133719
0.00567537539172918,0.00618705401662737,7.07360249944031,0.432494016419439,0.0115286857029423,0.00138015713309869,0.00458645669277757
